epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,train_loss,train_vicreg_loss,val_loss,val_vicreg_loss
,8.381757351646417e-05,8.381757351646417e-05,1549,,,,
0,,,1549,5.202366828918457,5.202366828918457,,
,8.293713681986266e-05,8.293713681986266e-05,1599,,,,
0,,,1599,5.201671123504639,5.201671123504639,,
,8.205670012326114e-05,8.205670012326114e-05,1649,,,,
0,,,1649,5.200587272644043,5.200587272644043,,
,8.117626342665963e-05,8.117626342665963e-05,1699,,,,
0,,,1699,5.199225902557373,5.199225902557373,,
,8.029582673005811e-05,8.029582673005811e-05,1749,,,,
0,,,1749,5.198521614074707,5.198521614074707,,
,7.941539003345659e-05,7.941539003345659e-05,1799,,,,
0,,,1799,5.1979265213012695,5.1979265213012695,,
,7.853495333685509e-05,7.853495333685509e-05,1849,,,,
0,,,1849,5.197371482849121,5.197371482849121,,
,7.765451664025357e-05,7.765451664025357e-05,1899,,,,
0,,,1899,5.196537494659424,5.196537494659424,,
,7.677407994365206e-05,7.677407994365206e-05,1949,,,,
0,,,1949,5.197211742401123,5.197211742401123,,
,7.589364324705054e-05,7.589364324705054e-05,1999,,,,
0,,,1999,5.195394515991211,5.195394515991211,,
,7.501320655044902e-05,7.501320655044902e-05,2049,,,,
0,,,2049,5.1950836181640625,5.1950836181640625,,
,7.413276985384751e-05,7.413276985384751e-05,2099,,,,
0,,,2099,5.196639060974121,5.196639060974121,,
0,,,2102,,,5.191249370574951,5.191249370574951
,7.3252333157246e-05,7.3252333157246e-05,2149,,,,
1,,,2149,5.1940107345581055,5.1940107345581055,,
,7.237189646064449e-05,7.237189646064449e-05,2199,,,,
1,,,2199,5.193539619445801,5.193539619445801,,
,7.149145976404297e-05,7.149145976404297e-05,2249,,,,
1,,,2249,5.193450450897217,5.193450450897217,,
,7.061102306744145e-05,7.061102306744145e-05,2299,,,,
1,,,2299,5.193076133728027,5.193076133728027,,
,6.973058637083994e-05,6.973058637083994e-05,2349,,,,
1,,,2349,5.192110061645508,5.192110061645508,,
,6.885014967423842e-05,6.885014967423842e-05,2399,,,,
1,,,2399,5.15011739730835,5.15011739730835,,
,6.796971297763692e-05,6.796971297763692e-05,2449,,,,
1,,,2449,5.144608497619629,5.144608497619629,,
,6.70892762810354e-05,6.70892762810354e-05,2499,,,,
1,,,2499,5.1456499099731445,5.1456499099731445,,
,6.620883958443388e-05,6.620883958443388e-05,2549,,,,
1,,,2549,5.143950939178467,5.143950939178467,,
,6.532840288783236e-05,6.532840288783236e-05,2599,,,,
1,,,2599,5.145260334014893,5.145260334014893,,
,6.444796619123085e-05,6.444796619123085e-05,2649,,,,
1,,,2649,5.15053653717041,5.15053653717041,,
,6.356752949462935e-05,6.356752949462935e-05,2699,,,,
1,,,2699,5.143614292144775,5.143614292144775,,
,6.268709279802783e-05,6.268709279802783e-05,2749,,,,
1,,,2749,5.142657279968262,5.142657279968262,,
,6.18066561014263e-05,6.18066561014263e-05,2799,,,,
1,,,2799,5.142425060272217,5.142425060272217,,
,6.092621940482479e-05,6.092621940482479e-05,2849,,,,
1,,,2849,5.14239501953125,5.14239501953125,,
,6.0045782708223286e-05,6.0045782708223286e-05,2899,,,,
1,,,2899,5.1424126625061035,5.1424126625061035,,
,5.9165346011621766e-05,5.9165346011621766e-05,2949,,,,
1,,,2949,5.17437219619751,5.17437219619751,,
,5.828490931502025e-05,5.828490931502025e-05,2999,,,,
1,,,2999,5.14194393157959,5.14194393157959,,
,5.7404472618418734e-05,5.7404472618418734e-05,3049,,,,
1,,,3049,5.141619682312012,5.141619682312012,,
,5.652403592181722e-05,5.652403592181722e-05,3099,,,,
1,,,3099,5.1414337158203125,5.1414337158203125,,
,5.5643599225215714e-05,5.5643599225215714e-05,3149,,,,
1,,,3149,5.141427040100098,5.141427040100098,,
,5.47631625286142e-05,5.47631625286142e-05,3199,,,,
1,,,3199,5.1415910720825195,5.1415910720825195,,
,5.388272583201268e-05,5.388272583201268e-05,3249,,,,
1,,,3249,5.140838146209717,5.140838146209717,,
,5.300228913541117e-05,5.300228913541117e-05,3299,,,,
1,,,3299,5.141159534454346,5.141159534454346,,
,5.212185243880965e-05,5.212185243880965e-05,3349,,,,
1,,,3349,5.140603065490723,5.140603065490723,,
,5.124141574220814e-05,5.124141574220814e-05,3399,,,,
1,,,3399,5.140395164489746,5.140395164489746,,
,5.036097904560663e-05,5.036097904560663e-05,3449,,,,
1,,,3449,5.140218734741211,5.140218734741211,,
,4.948054234900511e-05,4.948054234900511e-05,3499,,,,
1,,,3499,5.139921188354492,5.139921188354492,,
,4.8600105652403596e-05,4.8600105652403596e-05,3549,,,,
1,,,3549,5.140342712402344,5.140342712402344,,
,4.7719668955802083e-05,4.7719668955802083e-05,3599,,,,
1,,,3599,5.139843940734863,5.139843940734863,,
,4.6839232259200564e-05,4.6839232259200564e-05,3649,,,,
1,,,3649,5.139598846435547,5.139598846435547,,
,4.595879556259905e-05,4.595879556259905e-05,3699,,,,
1,,,3699,5.139631748199463,5.139631748199463,,
,4.507835886599754e-05,4.507835886599754e-05,3749,,,,
1,,,3749,5.139564514160156,5.139564514160156,,
,4.4197922169396025e-05,4.4197922169396025e-05,3799,,,,
1,,,3799,5.139382839202881,5.139382839202881,,
,4.3317485472794505e-05,4.3317485472794505e-05,3849,,,,
1,,,3849,5.139440536499023,5.139440536499023,,
,4.243704877619299e-05,4.243704877619299e-05,3899,,,,
1,,,3899,5.139169692993164,5.139169692993164,,
,4.155661207959148e-05,4.155661207959148e-05,3949,,,,
1,,,3949,5.139186859130859,5.139186859130859,,
,4.0676175382989966e-05,4.0676175382989966e-05,3999,,,,
1,,,3999,5.138861656188965,5.138861656188965,,
,3.979573868638845e-05,3.979573868638845e-05,4049,,,,
1,,,4049,5.138798713684082,5.138798713684082,,
,3.891530198978693e-05,3.891530198978693e-05,4099,,,,
1,,,4099,5.138828754425049,5.138828754425049,,
,3.8034865293185427e-05,3.8034865293185427e-05,4149,,,,
1,,,4149,5.138440132141113,5.138440132141113,,
,3.715442859658391e-05,3.715442859658391e-05,4199,,,,
1,,,4199,5.138723373413086,5.138723373413086,,
1,,,4205,,,5.134914398193359,5.134914398193359
,3.6273991899982394e-05,3.6273991899982394e-05,4249,,,,
2,,,4249,5.138297080993652,5.138297080993652,,
,3.539355520338088e-05,3.539355520338088e-05,4299,,,,
2,,,4299,5.138213157653809,5.138213157653809,,
,3.451311850677936e-05,3.451311850677936e-05,4349,,,,
2,,,4349,5.13819694519043,5.13819694519043,,
,3.3632681810177855e-05,3.3632681810177855e-05,4399,,,,
2,,,4399,5.1382246017456055,5.1382246017456055,,
,3.2752245113576335e-05,3.2752245113576335e-05,4449,,,,
2,,,4449,5.1381001472473145,5.1381001472473145,,
,3.187180841697482e-05,3.187180841697482e-05,4499,,,,
2,,,4499,5.137842178344727,5.137842178344727,,
,3.099137172037331e-05,3.099137172037331e-05,4549,,,,
2,,,4549,5.137717247009277,5.137717247009277,,
,3.0110935023771792e-05,3.0110935023771792e-05,4599,,,,
2,,,4599,5.1375732421875,5.1375732421875,,
,2.923049832717028e-05,2.923049832717028e-05,4649,,,,
2,,,4649,5.137767791748047,5.137767791748047,,
,2.8350061630568763e-05,2.8350061630568763e-05,4699,,,,
2,,,4699,5.137631416320801,5.137631416320801,,
,2.7469624933967246e-05,2.7469624933967246e-05,4749,,,,
2,,,4749,5.137524604797363,5.137524604797363,,
,2.6589188237365737e-05,2.6589188237365737e-05,4799,,,,
2,,,4799,5.137527942657471,5.137527942657471,,
,2.570875154076422e-05,2.570875154076422e-05,4849,,,,
2,,,4849,5.137263774871826,5.137263774871826,,
,2.4828314844162707e-05,2.4828314844162707e-05,4899,,,,
2,,,4899,5.137400150299072,5.137400150299072,,
,2.394787814756119e-05,2.394787814756119e-05,4949,,,,
2,,,4949,5.137269020080566,5.137269020080566,,
,2.3067441450959675e-05,2.3067441450959675e-05,4999,,,,
2,,,4999,5.137192249298096,5.137192249298096,,
,2.218700475435816e-05,2.218700475435816e-05,5049,,,,
2,,,5049,5.137368202209473,5.137368202209473,,
,2.130656805775665e-05,2.130656805775665e-05,5099,,,,
2,,,5099,5.137051582336426,5.137051582336426,,
,2.0426131361155135e-05,2.0426131361155135e-05,5149,,,,
2,,,5149,5.137121677398682,5.137121677398682,,
,1.954569466455362e-05,1.954569466455362e-05,5199,,,,
2,,,5199,5.13700008392334,5.13700008392334,,
,1.8665257967952106e-05,1.8665257967952106e-05,5249,,,,
2,,,5249,5.1370463371276855,5.1370463371276855,,
,1.778482127135059e-05,1.778482127135059e-05,5299,,,,
2,,,5299,5.136908531188965,5.136908531188965,,
,1.6904384574749077e-05,1.6904384574749077e-05,5349,,,,
2,,,5349,5.136754035949707,5.136754035949707,,
,1.6023947878147564e-05,1.6023947878147564e-05,5399,,,,
2,,,5399,5.136653423309326,5.136653423309326,,
,1.5143511181546047e-05,1.5143511181546047e-05,5449,,,,
2,,,5449,5.136726379394531,5.136726379394531,,
,1.4263074484944532e-05,1.4263074484944532e-05,5499,,,,
2,,,5499,5.136584281921387,5.136584281921387,,
,1.338263778834302e-05,1.338263778834302e-05,5549,,,,
2,,,5549,5.136558532714844,5.136558532714844,,
,1.2502201091741506e-05,1.2502201091741506e-05,5599,,,,
2,,,5599,5.136605739593506,5.136605739593506,,
,1.162176439513999e-05,1.162176439513999e-05,5649,,,,
2,,,5649,5.136543273925781,5.136543273925781,,
,1.0741327698538475e-05,1.0741327698538475e-05,5699,,,,
2,,,5699,5.136531352996826,5.136531352996826,,
,9.860891001936962e-06,9.860891001936962e-06,5749,,,,
2,,,5749,5.13654899597168,5.13654899597168,,
,8.980454305335446e-06,8.980454305335446e-06,5799,,,,
2,,,5799,5.136420249938965,5.136420249938965,,
,8.100017608733933e-06,8.100017608733933e-06,5849,,,,
2,,,5849,5.136521339416504,5.136521339416504,,
,7.219580912132418e-06,7.219580912132418e-06,5899,,,,
2,,,5899,5.136454105377197,5.136454105377197,,
,6.339144215530904e-06,6.339144215530904e-06,5949,,,,
2,,,5949,5.136272430419922,5.136272430419922,,
,5.458707518929389e-06,5.458707518929389e-06,5999,,,,
2,,,5999,5.136296272277832,5.136296272277832,,
,4.578270822327875e-06,4.578270822327875e-06,6049,,,,
2,,,6049,5.136357307434082,5.136357307434082,,
,3.6978341257263604e-06,3.6978341257263604e-06,6099,,,,
2,,,6099,5.136218070983887,5.136218070983887,,
,2.817397429124846e-06,2.817397429124846e-06,6149,,,,
2,,,6149,5.136165618896484,5.136165618896484,,
,1.936960732523332e-06,1.936960732523332e-06,6199,,,,
2,,,6199,5.136197566986084,5.136197566986084,,
,1.0565240359218173e-06,1.0565240359218173e-06,6249,,,,
2,,,6249,5.136195659637451,5.136195659637451,,
,1.7608733932030288e-07,1.7608733932030288e-07,6299,,,,
2,,,6299,5.136203289031982,5.136203289031982,,
2,,,6308,,,5.1320366859436035,5.1320366859436035
